file_name,size,doc_label
08910-024.pdf,1836794,F.03
1287071619.jpg,530068,F.05
A.2 1st Level Fan Coil Units.pdf,1344463,F.01
B-400317-K M017.pdf,412369,C.02
1285873933.jpg,679160,F.05
110725 (39).JPG,477263,F.05
IMG_2470.JPG,1079921,F.05
DSCN2056.JPG,2279502,F.05
DSC02646.JPG,1469910,F.05
033000-00007 CCC Submittal No. 009 - RM Wooden Corner Stips - FOR APPROVAL BAL Final.pdf,515326,F.03
1296436113.jpg,570135,F.05
123553 Service Fixture (EW-1A) Sample.pdf,1248875,F.03
IMG_20120216_125744.jpg,1664633,F.05
0313171325.jpg,1323161,F.01
DSCF0001.JPG,472573,F.05
Pictures up to 12.29.10 220.jpg,416542,F.05
009.JPG,1874400,F.05
CR%20OS-214%20-%20ASI%20#47%20-%20Emergency%20Power%20to%20RTU's.pdf,1240710,C.02
Clark%20Concrete%20CP#87%20(01-01-2017).pdf,42264,C.02
UMEL104B.dwg,5439806,F.06
1309215575.jpg,587064,F.05
Picture 10-22-2014 at 091525 AM.jpg,173405,F.05
021.JPG,1691492,F.05
UMC105.pdf,1422085,F.01
2-315-UMTC201.pdf,738917,D.02
CCC Submittal No.075 - 033000-3.07 Rain Slab Remediation.pdf,4608482,F.01
Pictures up to 12.29.10 256.jpg,958584,F.05
1286966552.jpg,562151,F.05
024 - Fan Room Railings and Ladders.PDF,3681524,F.03
1289695407.jpg,614792,F.05
71-9127_Bowie_-Sheet-A3-6-WallSections.dwg,794822,F.06
081-UMM505.pdf,780825,D.02
AJCH - Third Floor Vector_Presentation.pdf,661445,D.01
0280 Dry Heating Blocks (1) .pdf,197188,E.01
DSCF0015.JPG,487725,F.05
110909 (24).JPG,440180,F.05
FW Comments on ESJ drawings.msg,18432,D.02
RFI-00880 - Posted.pdf,562670,F.02
008.JPG,2101105,F.05
1288195197.jpg,644497,F.05
1290159082.jpg,567621,F.05
DSCF0031.JPG,483508,F.05
1290450300.jpg,599901,F.05
102716 chevy chase.JPG,156376,F.01
Transmittal - 00450.pdf,117213,F.03
UMM100BA.pdf,1767996,F.01
IMG_2196.JPG,3136261,F.01
29-UME617.pdf,739133,D.02
IMG_2389.JPG,1647239,F.05
088020-00002 Glazing Sample Warranties - BAL Final.pdf,822739,F.03
DD-Review Comments Final.xlsx,27913,D.02
002.JPG,1496819,F.05
AndieMac (3-31-13).pdf,50246,C.02
10 3-FFE2-03 - LEVEL 1 FFE OVERALL.pdf,1393131,D.02
111005 (5).JPG,473360,F.05
C1.10_2010_05_07.pdf,7162975,F.06
PCO%20#810077%20Proposal.pdf,7029474,C.02
1290269221.jpg,591481,F.05
"M001 - HVAC SYMBOLS, LEGEND, AND NOTES.pdf",4815266,F.06
Chevy%20Chase%20Contractors%20CP%20#30%20(02-27-16)%20NW.pdf,15513,C.02
110906 (31).JPG,494359,F.05
DSCN0320.JPG,2232560,D.01
DSCF0017.JPG,470316,F.05
M306 FLOW DIAGRAM - STEAM - BUILDING.dwg,129517,F.06
20 3-T3-71 - HOLZAPFEL GROUND LEVEL CABLING RCP.pdf,245564,E.01
DSCF0026.JPG,474819,F.05
1289446541.jpg,600256,F.05
1289433842.jpg,609783,F.05
CR 0608 NegNarrative.doc,72704,C.02
Don's IPhone 204.JPG,2215747,F.05
FSU CCIT - CR 0049 - Emails.pdf,8525720,C.02
3.pdf,1784275,F.02
Cold Room Field Dimensions.pdf,41092,F.02
1288679604.jpg,580179,F.05
DSCF0050.JPG,476697,F.05
UMPSC-MP-GROUND LEVEL-AS-BUILT.dwg,13134640,F.06
1288643123.jpg,636776,F.05
71-9127_Bowie_-Sheet-A2-5-ElevationDetails.pcp,22320,F.06
IMG_0624.JPG,1153821,F.05
M232 - THIRD FLOOR PLAN SOUTH - HVAC DUCTWORK.pdf,2969474,F.06
Sheeting Wall 002.JPG,1837500,F.05
DSCN0591.JPG,2343962,F.05
RFI-00845 - Card Reader in Room 4295.pdf,48567,F.02
Pictures up to 12.29.10 901.jpg,932811,F.05
096 - L2 Removable Louver Support.PDF,189088,F.03
All%20Labor%20CP%20#20%20(04-30-16).pdf,19615,C.02
10-08-12.doc,68608,F.01
COR 140_ASI048R2_estimatecomplete.pdf,139395,C.02
0001-10810-003JanitorClosetShelving.pdf,909687,F.03
Brands%20CP%20#28%20(01-05-17).pdf,15461,C.02
JCM%20Assoc.%20CP%20#57%20(08-27-16).pdf,78497,C.02
AJCH 95% Construction Documents Review RH.xls,355840,D.02
0201121432b.jpg,206948,F.05
CCIT - CR IS-77 - Kalkreuth Premium Time - A.pdf,492839,C.02
810271 - Cost Proposal - 2016.10.26.pdf,821063,C.02
IMG_2422.JPG,2307765,F.05
1293506474.jpg,557968,F.05
110817 (4).JPG,484656,F.05
1289326922.jpg,660725,F.05
Revised Dec 10 PCO 042 back-up & PCO.pdf,3503405,C.02
Consultant Review Completed.htm,5197,F.03
UMA5-18.pdf,361564,F.06
07 A212 - FIRST FLOOR PLAN SOUTH.pdf,336632,D.02
AASC%20CP#64%20(02-19-17).pdf,25431,C.02
1288494807.jpg,592723,F.05
DSCF0066.JPG,493040,F.05
DSCN2599.JPG,2354779,F.05
BSU RFI 089 - Location of Masonry Ties to Steel Members_response.pdf,1063651,F.02
1309045261.jpg,600977,F.05
1290212138.jpg,612620,F.05
1292597010.jpg,661414,F.05
13 3-M6.06 - MECHANICAL GROUND FLOOR SECTIONS AND ISOMETRICS SOUTHWEST - 3-ADD2.pdf,1069724,F.01
1309331361.jpg,509226,F.05
1289998568.jpg,517964,F.05
1293204021.jpg,529297,F.05
IMG_3650.JPG,1611521,F.05
DSCF0019.JPG,505387,F.05
PSC - SUB-15910-034 Supervisory Station Hardware - Gilbane Response.pdf,182685,F.03
DSCN0067.jpg,3310432,F.05
062816 copper flashing install (27).JPG,124579,F.01
Fwd Attached Image (1) .msg,90624,A.01
DSCF0018.JPG,440332,F.05
038.JPG,1949658,F.05
10.2.2013 Submittal 109900 - 11.0 PKG _472.pdf,769070,F.03
1294581825.jpg,465569,F.05
28 1000 - Electronic Access Control CD.pdf,66167,D.02
004.JPG,2044692,F.05
RFI-01029 - Posted.pdf,761871,F.02
07-259-379-00-M001 - Standard.zip,1039696,F.01
Picture 02-25-2015 at 125102 PM.jpg,1540168,F.05
AJCH - Internal Services Request 010517.pdf,95048,C.03
05.01.b. Landscaping Proposal used only.pdf,975467,C.02
Response for RFI No  00156  'Location of Brick Vents @ 1st Floor' Submitted for Prince Frederick Hall  113167 .msg,0,F.02
ESJ_LTC_HVAC & PLUM.rvt,170999808,D.02
1295892552.jpg,605054,F.05
M8-04-Controls-RTUandAHUs.dwg,184992,F.01
DSCF0040.JPG,488804,F.05
racking for curtain wall braces.JPG,1690015,F.05
Attachment 03 - As-Submitted Progress this Period.pdf,533556,F.01
IMG_3542.JPG,1368575,F.05
DSCF0039.JPG,474924,F.05
RFI-00598 - East Wall of Kitchenette 0108 Wall Type and Dimension.pdf,544098,F.02
DSCN4493.JPG,2236037,F.05
BSU NSC Work after SC List_050713.pdf,88441,C.02
A501 SW VESTIBULE SYSTEM.pdf,537733,F.01
F11_Cont.dwg,227936,D.01
Pages from UMCP Progress Plans 2014 0113 Room Numbering Study.pdf,3121216,D.01
IMG_1893.JPG,1940207,F.05
IMG_0678.JPG,1251608,F.05
Re Clark Hall resources.msg,25088,A.01
DSCF0014.JPG,441338,F.05
0352 Handheld Potentiostat (1) .pdf,194669,E.01
1291278952.jpg,556691,F.05
Site Utilization Plan 1.pdf,80308,D.01
A414 - BUILDING ELEVATIONS - SECTIONS - ASI 13.pdf,876715,F.01
IMG_1708.JPG,1583048,F.05
rabousaidt-0000-09260-011.pdf,46841,F.03
07-259-379-00-TC002 - Standard.zip,2655594,D.02
L300 Planting Plan.dwg,4276536,F.01
C-REQ-00001 - Dumpster Enclosure Design.pdf,46697,C.01
IMG_2771.JPG,1787459,F.05
SK_5_RFI 731.pdf,465804,F.02
FloorPlan-03-THIRDFLOOR-FSU_CCIT_EXTERIOR_CENTRAL-rvt-1-03-THIRDFLOOR.dwg,367456,E.01
IMG_1991.JPG,1669079,F.05
2-S4.02  FOUNDATION WALL SECTIONS & DETAILS (1).pdf,840919,F.02
FW Bioengineering Data Drop Follow Up Meeting.msg,4635648,D.01
C-CR-111_PCO-091 Repoint Brick at Roof Parapet.pdf,1465220,C.02
RFI 541 - ASG RESPONSE.pdf,31340106,F.02
UMCP ESJ LTC - 95% CD Domestic Water Booster Pump Calc.pdf,110370,D.02
0030 Aurora Series SS Trash Recepticle.pdf,72711,E.01
DSCF0127.JPG,486413,F.05
2011-08-01 north wall toilet room.JPG,1150378,F.05
10 M501 HVAC SCHEDULES.dwg,280914,D.02
3.3.13%20Submittal%20224223-06.0%20Pkg%20#0218.pdf,1321689,F.03
1296362091.jpg,600557,F.05
1289403781.jpg,650638,F.05
110802 (68).JPG,482287,F.05
2014-03-17 PFH CX - MD Log.pdf,65496,F.01
License (16).txt,27420,F.03
110622 (20).JPG,494566,F.05
111011 (26).JPG,483244,F.05
Prince Frederick Hall Add1 07_26_2012 CTSI.pdf,6830335,D.02
1286322372.jpg,604941,F.05
26 0533 Raceways and Boxes for Electrical Systems.pdf,32362,D.02
FX5.00_2010_05_07.pdf,731513,F.06
097213-00003-01 MWP-2 Shop Drawings Revision02 - BAL Final.pdf,3610900,F.03
Response RFI 078.pdf,39108,F.02
1293091537.jpg,556263,F.05
DSCN0398.JPG,2142249,F.05
9127_054000 Cold-Formed Metal Framing.pdf,12293,D.02
P3090325.JPG,1095331,F.05
1292441427.jpg,625761,F.05
RFI 193.pdf,2824517,F.02
IMG_3474.JPG,1400109,F.05
eperms.dat,2565524,D.02
BSU New Student Union 9.13.12.doc,80896,F.01
light shield cut (1).pdf,44235,F.02
110705 (18).JPG,485889,F.05
Stella%20May%20CP#79%20(12-20-15).pdf,15488,C.02
T400 Telecommunications Rooms Layouts.pdf,494774,F.01
1309219054.jpg,548971,F.05
1288317160.jpg,602879,F.05
RFI-00463 - Posted.pdf,14849,F.02
110817 (28).JPG,483427,F.05
110615 (6).JPG,483531,F.05
1294404861.jpg,517773,F.05
Mod.#006%20%20%20$-0-.pdf,402233,C.02
Monoglass LEED Credits Revision 1.pdf,2257692,F.03
032000-00007 CCC Submittal No. 058 - Rebar Shop Dwgs - Lvl 5 Slab & Beams - FOR APPROVAL BAL Final.pdf,2106413,F.03
FloorPlan-FloorPlan-3rdFloor.dwg,187936,D.02
021816 mtl stud frmg at ph.JPG,113277,F.01
08 3-A3-04 - LEVEL 2 RCP OVERALL.pdf,371918,D.02
091014_UMCP-Interior Lab Perspectives.pdf,2972057,D.02
IMG_0389.JPG,2184129,F.05
CCC-012 - Example Stripping Calculation.pdf,74530,F.02
22 6119 - compressed-air equipment for laboratory and healthcare facilities.pdf,59673,D.02
IMG_0169.JPG,2237599,F.02
FW PFH ELECTRICAL INSPECTION.msg,20992,F.01
3-2915-concrete-12-16-11.pdf,791273,F.04
AJCH Executive Summary - January 2017.pdf,122183,F.01
RE  PSC - Weekly Report 07 March 2014 .msg,129536,F.01
A6-5 - Theater Chair Lift & Stair Details.pdf,518124,F.01
DSCN5496.JPG,2309474,F.05
Picture 12-09-2015 at 095610 AM.jpg,106780,F.05
UMEL104C.pdf,1318943,F.06
rabousaidt-0003-09510-003.pdf,46832,F.03
IMG_1144.JPG,1911007,F.05
cour.ttf,709600,F.06
062-UMP601.pdf,1431556,D.02
Don's IPhone 265.JPG,1709603,F.05
Clark Payment Application_009_December 2015.pdf,12533371,C.02
Picture 09-22-2014 at 103008 AM.jpg,382378,F.05
University of Maryland Edward St. John Learning and Treaching Center Pre-Con Selected 05-27- (25).JPG,984734,F.05
110613 HVAC 15181.docx,97769,F.03
DSCF0044.JPG,444149,F.05
Picture 02-25-2015 at 100710 AM.jpg,266251,F.05
3-E8-08 - PANEL SCHEDULES.pdf,211586,F.01
"Cole, Stephen E._28Feb13 14.31.43_UMCP - PSC Weekly.msg",163328,F.01
05 5813 - column covers.pdf,3441,D.02
AC%26R%20CP#95%20040317.pdf,14257,C.02
22 1313 - FACILITY SANITARY SEWERS.pdf,45048,D.02
UMEL103B.dwg,5495281,F.06
Picture 11-26-2014 at 093917 AM.jpg,2074980,F.05
Additional Samples- Interior Signs.pdf,7641925,F.03
UMCP Edward St John Learning Teaching Center - QC Manual.pdf,142454,F.03
C4.2 Utility Layout Plan.pdf,752317,F.01
BSU NSU 50% CD Comments_Andy Foote.xls,82432,D.02
DSCN4302.JPG,2091116,F.05
304 MBE ATTACHMENT B 2015 07 24.pdf,54743,C.02
1295871918.jpg,536486,F.05
2ND%20FLR%20SLV%20RFI%20#%20829.pdf,101290,F.02
114000-00010 Wall Grid Shelving Unit Product Data - BAL Final.pdf,1047327,F.03
DSCN2524.JPG,2129758,F.05
"Hill, Donald_05Mar13 12.50.36_RE Status of submittals.msg",223744,A.01
DSCN4684.JPG,2144851,F.05
83497-F-Attach-O-MOD_FORM.pdf,37159,C.01
ev-cn-00082 - 810185 - Issue 27 277V (C-CR - 127).pdf,1966841,C.02
0708150915a.jpg,2376601,F.01
00 0010 - toc.pdf,43141,D.02
A508 - ENLARGED EXP JT DETAILS.pdf,381944,F.06
111004 (48).JPG,487561,F.05
010616 waterproofing James Myers.jpg,83159,F.01
RFI-00914 - Posted.pdf,285523,F.02
UMP110C.pdf,505539,F.01
ev-cn-00108 - Insurance Reconciliation (C-CR - 178).pdf,2646816,C.02
IMG_9956.JPG,538538,F.01
1290545787.jpg,618418,F.05
DSCN5006.JPG,2255957,F.05
1287504131.jpg,582455,F.05
10 1100 dd - visual display surfaces.pdf,9026,D.02
DSCN1285.JPG,2227295,F.05
DSCF0034.JPG,445028,F.05
1293075738.jpg,542408,F.05
DSCF0035.JPG,488074,F.05
DSCN3904.JPG,2268273,F.05
M306 FLOW DIAGRAM - STEAM - BUILDING.dwg,129134,F.01
Kirlin%20CP#43%20(01-10-16).pdf,66333,C.02
INSP-00106_pdf.pdf,885904,F.04
1288152421.jpg,574204,F.05
2_1_1_19102010_104829.txt,9060,F.04
ACECO%20CP#125%20(06-24-16).pdf,15466,C.02
PFH Slope - South - 12 0110.jpg,141673,D.02
Rate Structures.pdf,45845,D.01
IMG_2097.JPG,2236570,F.05
Picture 03-25-2015 at 080919 AM.jpg,184927,F.05
DSCN5145.JPG,2286448,F.05
120115 Kir grnd 10'' chs chr at tiered space nw.jpg,59603,F.01
1295687793.jpg,524995,F.05
RFI-00600 - Posted.pdf,318736,F.02
IMG_1688.JPG,1395714,F.05
Signed PCO 160.pdf,1912508,C.02
FSU-CCIT_Supplement 5_11-11-2011.pdf,59815,C.02
1292762134.jpg,636990,F.05
DSCN0295.JPG,2221571,F.05
Submittal_Package_00074.0__.zip,1770212,F.03
P266E574_3J0H_1_4.WMF,37136,F.04
20140528 DCI NTP TO 8935 B-004665-N.pdf,4558891,C.01
Pictures up to 12.29.10 630.jpg,961134,F.05
Prince Frederick - Cost COntrol July 27 vs GMP 2 DRAFT 2- Aug 13.xlsx,18182,B.01
IMG_1578.JPG,1651177,F.05
1288529713.jpg,549939,F.05
1294035929.jpg,564740,F.05
UME401.pdf,181314,F.01
After (3).JPG,2647185,F.02
1292241690.jpg,607956,F.05
"ev-cn-00009 - Doors, Frames & Hardware Buyout Savings (C-CR - 19).pdf",313181,C.02
IMG_1997.JPG,1797658,F.05
A9-31.dwg,162304,F.01
087100-00006 Door Hardware Product Data - BAL Final.pdf,10560967,F.03
PCO%20#810147%20Proposal.pdf,1169327,C.02
RFI-00156_-_PFH_Elevations_-_Missing_Brick_and_Dryer_Vents.pdf,2428159,F.02
A%20%26%20A%20CP%20#29%20(9-11-16).pdf,22488,C.02
IMG_2836.JPG,1799775,F.05
1289699767.jpg,616836,F.05
110721 (5).JPG,496705,F.05
Bioengineering Building Schematic Design Review Elec & FP.xls,32768,D.02
ICE-PCO-820095.pdf,970582,C.02
110602 (13).JPG,485703,F.05
1285875367.jpg,608885,F.05
UMA2-10.pdf,406838,F.06
UMESJ 5-14-15 (14).jpg,106979,F.05
Pages from 1807_001.pdf,149078,F.02
110804 (47).JPG,480488,F.05
110613 (10).JPG,491426,F.05
IMG_0784.JPG,2126671,F.05
1296339587.jpg,623287,F.05
Pictures up to 12.29.10 844.jpg,1032591,F.05
AES%20Electrical%20CP#58%20(01-29-17).pdf,95196,C.02
011-UMFA108.pdf,374727,D.02
C3.3 Layout & Detail Reference Plan - Alternates.pdf,1469791,F.01
P266DZ4L_CZ0H_1_4.WMF,37136,F.04
110614 (8).JPG,471038,F.05
1294191041.jpg,595958,F.05
IMG_2819.JPG,2103950,F.05
"C-REQ-00011%20-%20E-A%20Mod.#010%20%20%20$4,400.00.pdf",82810,C.01
055100 Metal Stairs.pdf,66815,F.01
1287808556.jpg,552178,F.05
P4170139.JPG,1067657,F.05
1287481890.jpg,582600,F.05
IMG_3081.JPG,2502301,F.05
110608 (67) (1) .JPG,478820,F.05
07-259-379-00-A721C.zip,522392,F.01
App 34 with Schedule.pdf,6286114,C.02
IMG_2539.JPG,1740921,F.05
11 5213 PROJECTION SCREENS.pdf,68776,D.02
AJCH - Fume Hood Fixture Changes.msg,1709568,A.01
064023-00008 Plastic Laminate (PL-9) Sample - BAL Final.pdf,7159529,F.03
IMG_2949.JPG,2050291,F.01
Potomac%20Testing%20CP#63%20112915.pdf,15475,C.02
IMG_2472.JPG,2109917,F.05
BSU RFI 257 - Resin Panel RP-1 Clarification_response.pdf,2237842,F.02
BSU New Student Union 8.3.12.doc,79872,F.01
IMG_2201.JPG,1707043,F.05
ISEC%20CP#24%20(10-2-16).pdf,17381,C.02
08 3-A5-61 - SECTION DETAILS - INTERIOR.pdf,332943,D.02
128 LSRFortessa X-20 flow cytometer with HTS sipper.pdf,75309,E.01
DSCN2509.JPG,2284730,F.05
Please visit umcp-princefrederickhall - Addendum 5 PDF.msg,71680,F.03
IMG_0872.JPG,4564866,F.05
water coming in through pipe at retaining wall L-L.8.JPG,1778526,F.05
IMG_0886.JPG,1319305,F.05
1288186492.jpg,554607,F.05
20160831 DCI Invoice 21.pdf,530174,C.01
Picture 06-09-2015 at 071227 AM.jpg,216127,F.05
DSCN4513.JPG,2278890,F.05
032216  jmeyer  prep for wtrproofing(10).jpg,103315,F.01
CR 0028R3 Complete.pdf,1531162,C.02
IMG_3749.JPG,922993,F.05
"April 5,2012 download 045.JPG",1714164,F.05
P5100005.JPG,4730221,F.05
IMG_2256.JPG,1436211,F.05
P206D-2 PLUMBING SIXTH FLOOR PLAN PART 2 DRAINAGE PIPING.pdf,472215,F.01
DSCF1397.JPG,332840,F.05
Narrative PCO 239 PFH.doc,36352,C.02
PF daily for 03-28-13.doc,74240,F.01
EL604 LIGHTING FIXTURE SCHEDULE.pdf,175473,F.01
08 3-A7-45 - ENLARGED PLANS - ELEV - LEVEL 2 EAST TOILET ROOMS.pdf,458761,D.02
E606-4 - PANEL SCHEDULES.dwg,291210,F.01
North-South Section.jpg,2710668,D.02
DSCF0043.JPG,479919,F.05
DSCN0127.JPG,2319279,F.05
"078413 - Silicone Sealant, Acrylic Sealant, Wrap Strip Product Certificates.pdf",1327625,F.03
IMG_3497.JPG,1855573,F.05
IMG_0956.JPG,2565706,F.05
077100-005 Roofing Specialties - Sample Warranty.pdf,634614,F.03
IMG_1495.JPG,2375241,F.05
"Feb.22,2012 Daily Report.doc",92160,F.01
P204D-4-FOURTHFLOORPLUMBINGPLAN-PART4DRAINPIPING.dwg,506505,D.02
"Submittal%20124813%20-%2001.0,%2003.0%20PKG%20#00478.pdf",1763165,F.03
1309403543.jpg,539646,F.05
P266E225_FS0H_1_4.WMF,37136,F.04
IMG_3235.JPG,1645661,F.05
DSCN5136.JPG,2323533,F.05
1296449165.jpg,609489,F.05
"June 5,2012 Daily Report.doc",74240,F.01
08 3323 - overhead rolling doors - cd3.pdf,151365,D.02
_iBuildRecord_6933609.pdf,7927,F.03
DSCF0039.JPG,482474,F.05
1285992007.jpg,596383,F.05
DSC_0298.JPG,460294,F.05
26 4113 Lightning Protection Systems.pdf,13019,D.02
DSCN0688.JPG,2275680,F.05
DSCN0257.JPG,2334957,F.05
08 3-A7-13 - ENLARGED PLANS - ELEV - LEVEL 1 FLAT COLLAB 1215 - CONF.pdf,694737,D.02
1288049059.jpg,550544,F.05
UME638.pdf,481563,F.01
P1020263.JPG,1186088,F.05
"Ausust 8,2012 CCIT Downloads 001.JPG",1778084,F.05
AJCH - Complete Redundant Power Feed to New Bldg (2).msg,35328,A.01
UMCP - PSC Weekly - 07-12-2012.msg,153600,F.01
Bioengineering EL Review_SSM_08-15-14.xls,44032,E.01
025-UMM103DA.pdf,656762,D.02
DSCF0079.JPG,482151,F.05
"Pre-Blended Dry Brick Mortar Mix Product Data, LEED and Material Certificate.pdf",1333025,F.03
IMG_0093.MOV,8777261,F.05
1291301871.jpg,567338,F.05
UMA4-31.dwg,742968,F.06
P550E53F_KP0H_1_4.WMF,31238,F.04
DSCF0044.JPG,440713,F.05
AJCH - Internal Services Request 120216.pdf,83937,C.03
1292887642.jpg,561816,F.05
3-2915-concrete-09-12-12.pdf,58929,F.04
BioEngineering Foodservice Program.xlsx,17828,C.01
22 4213-16 COMMERCIAL URINALS.pdf,24553,F.01
IMG_2302.JPG,1168169,F.05
0000-12494-002-Roller Shades - Shop Drawings.pdf,5785590,F.03
enddetour.png,21131,A.01
DSCF0007.JPG,445751,F.05
1295585167.jpg,593085,F.05
Freeland Hoist& Crane.pdf,1225787,C.02
DWG To PDF.pc3,1137,F.01
1296153488.jpg,615144,F.05
08 A3-23 - GROUND LEVEL (ELEV 113) RCP EAST.pdf,1401010,D.02
2016 06-14 AJCH Clark 6-week lookahead.pdf,621500,F.01
PSC Bulletin 123.pdf,15961,F.01
DSCF0028.JPG,484571,F.05
DSCF0105.JPG,474446,F.05
237413 fl - semi-custom roof top ahu - AD 4.pdf,102390,F.01
DSCF0051.JPG,489163,F.05
A910 - LAB FLOOR PATTERN.pdf,234119,F.01
A612.dwg,3165496,F.06
IMG_0112.JPG,298850,F.05
IMG_3422.JPG,107478,F.02
P2090267.JPG,1048791,F.05
015.JPG,1686959,F.05
UMFD102.dwg,1284195,F.06
IMG_0193.JPG,1751805,F.05
M8-1 - Mechanical Controls.pdf,102287,F.06
DSC02389.JPG,1480115,F.05
1295700820.jpg,622186,F.05
Clark%20Construction%20CP#126%20(06-26-16)%20A.pdf,15966,C.02
Chevy%20Chase%20Contractors%20CP%20#68%20(11-19-16).pdf,39993,C.02
111004 (106).JPG,496237,F.05
IMG_2570.JPG,1781790,F.05
051-UMA312.pdf,292250,D.02
1294154154.jpg,620703,F.05
1294774334.jpg,627125,F.05
HOLZ COND 1 RCM.xlsx,47112,F.01
221323_SANITARY WASTE INTERCEPTORS.pdf,11678,F.01
ACECO%20CP#135%20(09-2-16).pdf,15466,C.02
DSCN0582.JPG,1715916,F.05
Wind-Driven Rain Resistant Louver Test Reports.pdf,392854,F.03
1289838110.jpg,610069,F.05
Perspective.jpg,3241779,D.02
115200-00003 AV Product Data Package 2 - BAL Final.pdf,7236598,F.03
Perim Heat Supply 060216.jpg,408829,F.01
H.J. Patterson Building Electrical Outage.msg,52224,A.01
BSU RFI 198 - Missing Mechanical Room Dampers_response.pdf,1289466,F.02
IMG_3227.JPG,1638793,F.05
260526-001-0 - Grounding & Bonding for Electrical Systems_Response.pdf,5900673,F.03
ev-ae-00002 - Centreville Dumpster Structure (AE-CR - 1).pdf,2300984,C.01
DSCN3591.JPG,2209918,F.05
IMG_3247.JPG,1909449,F.05
039.JPG,2518144,F.05
ITEM568-A-BT_catalog_vacuum.pdf,1975744,E.01
IMG_0045.jpg,2695419,F.05
IMG_3911.JPG,1290677,F.05
1290296183.jpg,581776,F.05
0001-079500-0 Expansion Control - Exterior at Brick_reviewed.pdf,12782948,F.03
DSCN0110.JPG,2320975,F.05
"Test%20#64%20-%20Chilled%20Beam%20Riser%20(Lvl%201-6),%20Domestic%20Water%20South%20(Lvl%206).pdf",672245,F.04
IMG_0282.jpg,2409375,F.05
1287999151.jpg,575759,F.05
Re Additional Questions.msg,2527744,A.01
1289213603.jpg,606106,F.05
00.a. GMP4 Revision 1 Cover Letter.pdf,97941,C.02
5013-14 119.jpg,3178006,F.05
1286042022.jpg,675487,F.05
110608 (97).JPG,484973,F.05
003-UMC102.pdf,3200158,F.01
003-UMM100B.pdf,620037,F.01
DSCN4964.JPG,2238954,F.05
SUB-15445-002.pdf,3301118,F.03
FP1.03_2010_05_07.pdf,972047,F.06
031716 prep for copper seamed roof west (4).jpg,27387,F.01
DSC02383.JPG,1444960,F.05
23 5216 fl - condensing boilers.pdf,61742,D.02
033000-028 - CIP Concrete - Concrete Site Walls Pt3.pdf,806158,F.03
0651 ThermoElectron Forma Pharmacy FrigFreeze.pdf,421803,E.01
DSCF0032.JPG,480142,F.05
FP1.01_2010_05_07.pdf,938102,F.06
13 M3.01 - Symons Hall Part Ground Floor Plans.pdf,1027639,F.01
Picture 03-18-2015 at 080652 AM.jpg,291854,F.05
1286810361.jpg,571612,F.05
21-1200 FIRE SUPPRESSION STANDPIPES.pdf,58831,F.01
Incoming Water Lines (1).pdf,299526,F.02
ARRA Recov Act Terms and Conditions .pdf,4735308,B.01
1294495512.jpg,589361,F.05
Perimeter Heat wall label 1.jpg,455056,F.01
DSCF0033.JPG,477322,F.05
DSCF0048.JPG,484143,F.05
DSCN3849.JPG,2060424,F.05
IMG_2596.JPG,1513997,F.05
District%20Techo%20CP#9%20(11-08-2015)%20NW.pdf,15494,C.02
DSCN0144.JPG,2188749,F.05
11 E321 SECOND FLOOR PLAN NORTH - POWER.pdf,667158,F.01
IMG_1164.JPG,1722901,F.05
December 22.09 404.jpg,2394494,F.05
DSCF0050.JPG,500605,F.05
INSP-00194_pdf.pdf,1182927,F.04
COR_095_RFI035baseplatesize.pdf,1707353,C.02
JVE%20Glass%20CP#30%20(2-19-16)%20Amendment.pdf,31971,C.02
dkodant-0000-15831-004.pdf,47021,F.03
RFI-00139.0-Penthouse_Roof_Over_Stair.htm,15763,F.02
DSCF0003.JPG,439332,F.05
IMG_2729.JPG,1665519,F.05
1291458746.jpg,578852,F.05
1295877484.jpg,449381,F.05
E204-2 FOURTH FLOOR POWER PLAN PART 2.dwg,951472,F.01
UMA5-30.pdf,608663,F.06
0000-15184-010 closed.pdf,1584139,F.03
BSU RFI 264 - Fire Alarm Panel Power.pdf,65686,F.02
granit start at MLC.JPG,1803925,F.05
IMG_1508.JPG,2132768,F.05
S4-06.dwg,170699,F.06
A141.pdf,1004169,D.02
IMG_1926.JPG,1959564,F.05
IMG_2157.JPG,1196457,F.05
046.JPG,2493416,F.05
Document1 (13).pdf,4570208,F.02
M1.08B-Rev0.pdf,959936,D.01
1292922523.jpg,597357,F.05
Pictures up to 12.29.10 744.jpg,978474,F.05
FW Prince Frederick Hall Cx Meeting Minutes from 5-29-2014.msg,65024,F.01
ariali.ttf,556992,F.06
1292790168.jpg,600051,F.05
Kogok%20CP#02%20(6-21-15).pdf,21640,C.02
"P001 PLUMBING SYMBOLS,  ABBREVIATIONS AND GENERAL NOTES.dwg",103734,F.01
DSCN1858.JPG,2299005,F.05
1296121450.jpg,576582,F.05
23-0700 HVAC INSULATION - SITE.pdf,51842,F.01
DSCN4671.JPG,2143413,F.05
DSCN2230.JPG,2145087,F.05
CR 0003 - Cochran and Mann Proposal - Block Filler Application  08_23_10.PDF,305631,C.02
1292714576.jpg,585011,F.05
13 3-M3.32 - LEVEL 1 HVAC PIPING PLAN SOUTHWEST.pdf,1398506,D.02
DSCF0019.JPG,438532,F.05
DSCN0283.jpg,2786518,F.05
001-087100-0 Door Hardware Schedule.pdf,2282215,F.03
